date,timestamp,ISO8601,hr (count/min),since_start
10:00:03.751 AM,1770390003.751,2026-02-06T10:00:03.750-0500,,
10:00:03.751 AM,1770390003.751,2026-02-06T10:00:03.750-0500,84,0
10:00:04.751 AM,1770390004.751,2026-02-06T10:00:04.750-0500,83,1
10:00:05.751 AM,1770390005.751,2026-02-06T10:00:05.750-0500,83,2
10:00:06.751 AM,1770390006.751,2026-02-06T10:00:06.750-0500,83,3
10:00:07.751 AM,1770390007.751,2026-02-06T10:00:07.750-0500,84,4
10:00:08.751 AM,1770390008.751,2026-02-06T10:00:08.750-0500,84,5
10:00:09.751 AM,1770390009.751,2026-02-06T10:00:09.750-0500,84,6
10:00:10.751 AM,1770390010.751,2026-02-06T10:00:10.750-0500,84,7
10:00:11.751 AM,1770390011.751,2026-02-06T10:00:11.750-0500,84,8
10:00:12.751 AM,1770390012.751,2026-02-06T10:00:12.750-0500,84,9
10:00:13.751 AM,1770390013.751,2026-02-06T10:00:13.750-0500,85,10
10:00:14.751 AM,1770390014.751,2026-02-06T10:00:14.750-0500,85,11
10:00:15.751 AM,1770390015.751,2026-02-06T10:00:15.750-0500,85,12
10:00:16.751 AM,1770390016.751,2026-02-06T10:00:16.750-0500,85,13
10:00:17.751 AM,1770390017.751,2026-02-06T10:00:17.750-0500,85,14
10:00:18.751 AM,1770390018.751,2026-02-06T10:00:18.750-0500,85,15
10:00:19.751 AM,1770390019.751,2026-02-06T10:00:19.750-0500,86,16
10:00:20.751 AM,1770390020.751,2026-02-06T10:00:20.750-0500,86,17
10:00:21.751 AM,1770390021.751,2026-02-06T10:00:21.750-0500,86,18
10:00:22.751 AM,1770390022.751,2026-02-06T10:00:22.750-0500,86,19
10:00:23.751 AM,1770390023.751,2026-02-06T10:00:23.750-0500,86,20
10:00:24.751 AM,1770390024.751,2026-02-06T10:00:24.750-0500,86,21
10:00:25.751 AM,1770390025.751,2026-02-06T10:00:25.750-0500,86,22
10:00:26.751 AM,1770390026.751,2026-02-06T10:00:26.750-0500,86,23
10:00:27.751 AM,1770390027.751,2026-02-06T10:00:27.750-0500,86,24
10:00:28.751 AM,1770390028.751,2026-02-06T10:00:28.750-0500,86,25
10:00:29.751 AM,1770390029.751,2026-02-06T10:00:29.750-0500,86,26
10:00:30.751 AM,1770390030.751,2026-02-06T10:00:30.750-0500,86,27
10:01:08.751 AM,1770390068.751,2026-02-06T10:01:08.750-0500,75,65
10:01:09.751 AM,1770390069.751,2026-02-06T10:01:09.750-0500,75,66
10:01:10.751 AM,1770390070.751,2026-02-06T10:01:10.750-0500,75,67
10:01:11.751 AM,1770390071.751,2026-02-06T10:01:11.750-0500,75,68
10:01:12.751 AM,1770390072.751,2026-02-06T10:01:12.750-0500,75,69
10:01:13.751 AM,1770390073.751,2026-02-06T10:01:13.750-0500,75,70
10:01:14.751 AM,1770390074.751,2026-02-06T10:01:14.750-0500,75,71
10:01:15.751 AM,1770390075.751,2026-02-06T10:01:15.750-0500,75,72
10:01:16.751 AM,1770390076.751,2026-02-06T10:01:16.750-0500,75,73
10:01:17.751 AM,1770390077.751,2026-02-06T10:01:17.750-0500,75,74
10:01:18.751 AM,1770390078.751,2026-02-06T10:01:18.750-0500,78,75
10:01:19.751 AM,1770390079.751,2026-02-06T10:01:19.750-0500,79,76
10:01:20.751 AM,1770390080.751,2026-02-06T10:01:20.750-0500,80,77
10:01:21.751 AM,1770390081.751,2026-02-06T10:01:21.750-0500,80,78
10:01:22.751 AM,1770390082.751,2026-02-06T10:01:22.750-0500,80,79
10:01:23.751 AM,1770390083.751,2026-02-06T10:01:23.750-0500,80,80
10:01:24.751 AM,1770390084.751,2026-02-06T10:01:24.750-0500,80,81
10:01:25.751 AM,1770390085.751,2026-02-06T10:01:25.750-0500,80,82
10:01:26.751 AM,1770390086.751,2026-02-06T10:01:26.750-0500,80,83
10:01:27.751 AM,1770390087.751,2026-02-06T10:01:27.750-0500,80,84
10:01:28.751 AM,1770390088.751,2026-02-06T10:01:28.750-0500,83,85
10:01:29.751 AM,1770390089.751,2026-02-06T10:01:29.750-0500,84,86
10:01:30.751 AM,1770390090.751,2026-02-06T10:01:30.750-0500,85,87
10:01:31.751 AM,1770390091.751,2026-02-06T10:01:31.750-0500,85,88
10:01:32.751 AM,1770390092.751,2026-02-06T10:01:32.750-0500,85,89
10:01:33.751 AM,1770390093.751,2026-02-06T10:01:33.750-0500,85,90
10:01:34.751 AM,1770390094.751,2026-02-06T10:01:34.750-0500,85,91
10:01:35.751 AM,1770390095.751,2026-02-06T10:01:35.750-0500,86,92
10:01:36.751 AM,1770390096.751,2026-02-06T10:01:36.750-0500,86,93
10:01:37.751 AM,1770390097.751,2026-02-06T10:01:37.750-0500,86,94
10:01:38.751 AM,1770390098.751,2026-02-06T10:01:38.750-0500,89,95
10:01:39.751 AM,1770390099.751,2026-02-06T10:01:39.750-0500,89,96
10:01:40.751 AM,1770390100.751,2026-02-06T10:01:40.750-0500,91,97
10:01:41.751 AM,1770390101.751,2026-02-06T10:01:41.750-0500,91,98
10:01:42.751 AM,1770390102.751,2026-02-06T10:01:42.750-0500,91,99
10:01:43.751 AM,1770390103.751,2026-02-06T10:01:43.750-0500,91,100
10:01:44.751 AM,1770390104.751,2026-02-06T10:01:44.750-0500,91,101
10:01:45.751 AM,1770390105.751,2026-02-06T10:01:45.750-0500,91,102
10:01:46.751 AM,1770390106.751,2026-02-06T10:01:46.750-0500,91,103
10:01:47.751 AM,1770390107.751,2026-02-06T10:01:47.750-0500,91,104
10:01:48.751 AM,1770390108.751,2026-02-06T10:01:48.750-0500,94,105
10:01:49.751 AM,1770390109.751,2026-02-06T10:01:49.750-0500,94,106
10:01:50.751 AM,1770390110.751,2026-02-06T10:01:50.750-0500,94,107
10:01:51.751 AM,1770390111.751,2026-02-06T10:01:51.750-0500,94,108
10:01:52.751 AM,1770390112.751,2026-02-06T10:01:52.750-0500,95,109
10:01:53.751 AM,1770390113.751,2026-02-06T10:01:53.750-0500,95,110
10:01:54.751 AM,1770390114.751,2026-02-06T10:01:54.750-0500,95,111
10:01:55.751 AM,1770390115.751,2026-02-06T10:01:55.750-0500,95,112
10:01:56.751 AM,1770390116.751,2026-02-06T10:01:56.750-0500,95,113
10:01:57.751 AM,1770390117.751,2026-02-06T10:01:57.750-0500,95,114
10:01:58.751 AM,1770390118.751,2026-02-06T10:01:58.750-0500,94,115
10:01:59.751 AM,1770390119.751,2026-02-06T10:01:59.750-0500,94,116
10:02:43.751 AM,1770390163.751,2026-02-06T10:02:43.750-0500,78,160
10:02:44.751 AM,1770390164.751,2026-02-06T10:02:44.750-0500,77,161
10:02:45.751 AM,1770390165.751,2026-02-06T10:02:45.750-0500,75,162
10:02:46.751 AM,1770390166.751,2026-02-06T10:02:46.750-0500,75,163
