date,timestamp,ISO8601,hr (count/min),since_start
11:17:37.435 AM,1770826657.435,2026-02-11T11:17:37.434-0500,,
11:17:38.435 AM,1770826658.435,2026-02-11T11:17:38.434-0500,77,1
11:17:39.435 AM,1770826659.435,2026-02-11T11:17:39.434-0500,77,2
11:17:40.435 AM,1770826660.435,2026-02-11T11:17:40.434-0500,77,3
11:17:41.435 AM,1770826661.435,2026-02-11T11:17:41.434-0500,77,4
11:17:42.435 AM,1770826662.435,2026-02-11T11:17:42.434-0500,77,5
11:17:43.435 AM,1770826663.435,2026-02-11T11:17:43.434-0500,77,6
11:17:44.435 AM,1770826664.435,2026-02-11T11:17:44.434-0500,77,7
11:17:45.435 AM,1770826665.435,2026-02-11T11:17:45.434-0500,78,8
11:17:46.435 AM,1770826666.435,2026-02-11T11:17:46.434-0500,78,9
11:17:47.435 AM,1770826667.435,2026-02-11T11:17:47.434-0500,78,10
11:17:48.435 AM,1770826668.435,2026-02-11T11:17:48.434-0500,78,11
11:17:49.435 AM,1770826669.435,2026-02-11T11:17:49.434-0500,78,12
11:18:14.435 AM,1770826694.435,2026-02-11T11:18:14.434-0500,83,37
11:18:15.435 AM,1770826695.435,2026-02-11T11:18:15.434-0500,82,38
11:18:16.435 AM,1770826696.435,2026-02-11T11:18:16.434-0500,82,39
11:18:17.435 AM,1770826697.435,2026-02-11T11:18:17.434-0500,82,40
11:18:18.435 AM,1770826698.435,2026-02-11T11:18:18.434-0500,82,41
11:18:19.435 AM,1770826699.435,2026-02-11T11:18:19.434-0500,81,42
11:18:20.435 AM,1770826700.435,2026-02-11T11:18:20.434-0500,80,43
11:18:21.435 AM,1770826701.435,2026-02-11T11:18:21.434-0500,80,44
11:18:22.435 AM,1770826702.435,2026-02-11T11:18:22.434-0500,80,45
11:18:23.435 AM,1770826703.435,2026-02-11T11:18:23.434-0500,80,46
11:18:24.435 AM,1770826704.435,2026-02-11T11:18:24.434-0500,80,47
11:18:25.435 AM,1770826705.435,2026-02-11T11:18:25.434-0500,80,48
11:18:26.435 AM,1770826706.435,2026-02-11T11:18:26.434-0500,80,49
11:18:27.435 AM,1770826707.435,2026-02-11T11:18:27.434-0500,80,50
11:18:28.435 AM,1770826708.435,2026-02-11T11:18:28.434-0500,81,51
11:18:29.435 AM,1770826709.435,2026-02-11T11:18:29.434-0500,81,52
11:18:30.435 AM,1770826710.435,2026-02-11T11:18:30.434-0500,81,53
11:18:31.435 AM,1770826711.435,2026-02-11T11:18:31.434-0500,81,54
11:18:32.435 AM,1770826712.435,2026-02-11T11:18:32.434-0500,77,55
11:18:33.435 AM,1770826713.435,2026-02-11T11:18:33.434-0500,77,56
11:18:34.435 AM,1770826714.435,2026-02-11T11:18:34.434-0500,77,57
11:18:35.435 AM,1770826715.435,2026-02-11T11:18:35.434-0500,77,58
11:18:36.435 AM,1770826716.435,2026-02-11T11:18:36.434-0500,77,59
11:18:37.435 AM,1770826717.435,2026-02-11T11:18:37.434-0500,77,60
11:18:38.435 AM,1770826718.435,2026-02-11T11:18:38.434-0500,77,61
11:18:39.435 AM,1770826719.435,2026-02-11T11:18:39.434-0500,77,62
11:18:40.435 AM,1770826720.435,2026-02-11T11:18:40.434-0500,77,63
11:18:41.435 AM,1770826721.435,2026-02-11T11:18:41.434-0500,77,64
11:18:42.435 AM,1770826722.435,2026-02-11T11:18:42.434-0500,78,65
11:18:43.435 AM,1770826723.435,2026-02-11T11:18:43.434-0500,79,66
11:18:44.435 AM,1770826724.435,2026-02-11T11:18:44.434-0500,79,67
11:18:45.435 AM,1770826725.435,2026-02-11T11:18:45.434-0500,80,68
11:18:46.435 AM,1770826726.435,2026-02-11T11:18:46.434-0500,80,69
11:18:47.435 AM,1770826727.435,2026-02-11T11:18:47.434-0500,80,70
11:18:48.435 AM,1770826728.435,2026-02-11T11:18:48.434-0500,80,71
11:18:49.435 AM,1770826729.435,2026-02-11T11:18:49.434-0500,80,72
11:18:50.435 AM,1770826730.435,2026-02-11T11:18:50.434-0500,80,73
11:18:51.435 AM,1770826731.435,2026-02-11T11:18:51.434-0500,80,74
11:18:52.435 AM,1770826732.435,2026-02-11T11:18:52.434-0500,79,75
11:18:53.435 AM,1770826733.435,2026-02-11T11:18:53.434-0500,79,76
11:18:54.435 AM,1770826734.435,2026-02-11T11:18:54.434-0500,78,77
11:18:55.435 AM,1770826735.435,2026-02-11T11:18:55.434-0500,78,78
11:18:56.435 AM,1770826736.435,2026-02-11T11:18:56.434-0500,78,79
11:18:57.435 AM,1770826737.435,2026-02-11T11:18:57.434-0500,78,80
11:18:58.435 AM,1770826738.435,2026-02-11T11:18:58.434-0500,77,81
11:18:59.435 AM,1770826739.435,2026-02-11T11:18:59.434-0500,77,82
11:19:00.435 AM,1770826740.435,2026-02-11T11:19:00.434-0500,77,83
11:19:01.435 AM,1770826741.435,2026-02-11T11:19:01.434-0500,78,84
11:19:02.435 AM,1770826742.435,2026-02-11T11:19:02.434-0500,78,85
11:19:03.435 AM,1770826743.435,2026-02-11T11:19:03.434-0500,78,86
11:19:04.435 AM,1770826744.435,2026-02-11T11:19:04.434-0500,76,87
11:19:05.435 AM,1770826745.435,2026-02-11T11:19:05.434-0500,76,88
11:19:06.435 AM,1770826746.435,2026-02-11T11:19:06.434-0500,73,89
11:19:07.435 AM,1770826747.435,2026-02-11T11:19:07.434-0500,73,90
11:19:08.435 AM,1770826748.435,2026-02-11T11:19:08.434-0500,73,91
11:19:09.435 AM,1770826749.435,2026-02-11T11:19:09.434-0500,73,92
11:19:10.435 AM,1770826750.435,2026-02-11T11:19:10.434-0500,73,93
11:19:11.435 AM,1770826751.435,2026-02-11T11:19:11.434-0500,73,94
11:19:12.435 AM,1770826752.435,2026-02-11T11:19:12.434-0500,72,95
11:19:13.435 AM,1770826753.435,2026-02-11T11:19:13.434-0500,72,96
11:19:14.435 AM,1770826754.435,2026-02-11T11:19:14.434-0500,70,97
11:19:15.435 AM,1770826755.435,2026-02-11T11:19:15.434-0500,69,98
11:19:16.435 AM,1770826756.435,2026-02-11T11:19:16.434-0500,69,99
11:19:17.435 AM,1770826757.435,2026-02-11T11:19:17.434-0500,65,100
11:19:18.435 AM,1770826758.435,2026-02-11T11:19:18.434-0500,63,101
11:19:19.435 AM,1770826759.435,2026-02-11T11:19:19.434-0500,62,102
11:19:20.435 AM,1770826760.435,2026-02-11T11:19:20.434-0500,62,103
