GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2026-02-19T11:46:55,33.9011955,-84.6101074,,53,0,0.00,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:46:56,33.9011973,-84.6101074,,52,0,0.00,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:46:57,33.9011991,-84.6101074,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:46:58,33.9011963,-84.6101074,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:46:59,33.9011894,-84.6101074,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:00,33.9011786,-84.6101136,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:01,33.9011671,-84.6101151,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:02,33.9011557,-84.6101089,,51,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:03,33.9011442,-84.6100950,,51,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:04,33.9011390,-84.6100798,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:05,33.9011414,-84.6100584,,52,0,0.00,0.000,0,,,,,,18,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:06,33.9011390,-84.6100416,,52,0,1.88,1.625,0,,,,,,18,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:07,33.9011383,-84.6100203,,53,0,3.40,1.893,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:08,33.9011414,-84.6099973,,53,0,5.41,1.930,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:09,33.9011421,-84.6099744,,53,0,7.82,1.936,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:10,33.9011421,-84.6099578,,54,0,9.50,1.927,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:11,33.9011483,-84.6099363,,54,0,11.18,1.917,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:12,33.9011529,-84.6099134,,54,0,13.75,1.943,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:13,33.9011535,-84.6098905,,54,0,16.22,1.997,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:14,33.9011442,-84.6098675,,54,0,18.60,2.060,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:15,33.9011328,-84.6098509,,54,0,21.26,2.155,0,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:16,33.9011152,-84.6098418,,54,14,23.03,2.215,1,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:17,33.9010961,-84.6098342,,54,33,25.07,2.287,35,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,81.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:18,33.9010770,-84.6098328,,54,43,27.22,2.445,61,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,79.5,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:19,33.9010456,-84.6098266,,54,52,30.63,2.665,100,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,77.5,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:20,33.9010145,-84.6098251,,54,55,33.50,2.836,124,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,75.0,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:21,33.9009839,-84.6098251,,54,58,37.47,3.061,123,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,72.5,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:22,33.9009564,-84.6098189,,55,60,39.79,3.258,107,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,71.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:23,33.9009204,-84.6098175,,55,63,42.84,3.435,103,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,70.0,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:24,33.9008853,-84.6098175,,57,64,46.14,3.559,96,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,69.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:25,33.9008479,-84.6098175,,57,66,49.38,3.671,86,,,,,,18,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,,67.5,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:26,33.9008160,-84.6098237,,57,67,54.72,3.833,82,,,,,,18,,,,,,,,,,,,,,,,,,5,,0,,,,,,,,,,66.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:27,33.9007730,-84.6098251,,58,69,58.62,3.955,83,,,,,,18,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,62.5,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:28,33.9007334,-84.6098251,,59,71,63.39,4.089,80,,,,,,18,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,44.5,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:29,33.9006953,-84.6098313,,59,62,66.76,4.205,61,,,,,,18,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,42.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:30,33.9006603,-84.6098328,,59,40,72.02,4.316,43,,,,,,18,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,47.5,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:31,33.9006198,-84.6098328,,59,18,76.33,4.395,26,,,,,,18,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,53.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:32,33.9005747,-84.6098142,,59,0,80.64,4.473,0,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,58.5,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:33,33.9005444,-84.6097851,,59,0,84.42,4.513,0,,,,,,19,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,,64.0,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:34,33.9005269,-84.6097420,,59,43,88.71,4.397,32,,,,,,19,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,,69.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:35,33.9005148,-84.6097026,,59,70,93.58,4.271,79,,,,,,19,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,,69.5,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:36,33.9005096,-84.6096582,,59,70,97.48,4.221,102,,,,,,19,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,,67.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:37,33.9005058,-84.6096125,,59,70,101.61,4.211,119,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,65.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:38,33.9005050,-84.6095667,,59,71,106.40,4.219,115,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,65.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:39,33.9005050,-84.6095146,,60,71,110.55,4.232,113,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,67.5,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:40,33.9005050,-84.6094736,,61,71,114.52,4.212,112,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,69.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:41,33.9005050,-84.6094231,,61,72,118.82,4.260,102,,,,,,19,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,70.5,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:42,33.9005050,-84.6093759,,61,72,123.78,4.282,94,,,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,70.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:43,33.9005081,-84.6093302,,61,73,128.09,4.290,90,,,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,65.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:44,33.9005120,-84.6092906,,62,74,132.31,4.341,96,,,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,62.5,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:45,33.9005158,-84.6092401,338.6,62,73,136.70,4.343,94,,,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,63.0,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:46,33.9005165,-84.6091928,338.6,63,72,140.32,4.315,93,,,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,63.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:47,33.9005165,-84.6091471,338.6,63,70,144.61,4.263,92,,0.00,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,64.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:48,33.9005196,-84.6090951,338.6,64,69,148.21,4.204,102,,0.00,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,65.0,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:49,33.9005203,-84.6090541,338.6,64,70,152.90,4.198,113,,0.00,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,65.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:50,33.9005203,-84.6090035,338.6,64,71,156.29,4.194,106,,0.00,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,66.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:51,33.9005234,-84.6089564,338.6,65,72,161.53,4.228,97,,0.00,,,,19,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,67.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:52,33.9005303,-84.6089105,338.8,65,72,165.84,4.243,92,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,67.5,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:53,33.9005318,-84.6088647,338.8,65,72,169.70,4.249,101,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,68.5,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:54,33.9005349,-84.6088189,338.8,66,70,174.41,4.238,96,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,69.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:55,33.9005355,-84.6087733,338.8,66,71,178.31,4.227,91,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,69.5,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:56,33.9005386,-84.6087212,338.8,67,71,182.60,4.222,95,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,70.0,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:57,33.9005425,-84.6086740,338.8,67,71,187.40,4.227,109,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,71.0,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:58,33.9005432,-84.6086282,338.8,67,71,190.50,4.222,109,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,71.5,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:47:59,33.9005432,-84.6085762,339.0,68,70,194.95,4.201,97,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,72.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:00,33.9005432,-84.6085390,339.0,68,68,198.39,4.225,77,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,72.5,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:01,33.9005446,-84.6084950,339.2,69,69,203.72,4.204,87,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,73.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:02,33.9005466,-84.6084459,339.4,69,69,208.11,4.206,102,,0.38,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,74.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:03,33.9005470,-84.6083995,339.4,70,68,212.28,4.213,106,,1.30,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,74.5,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:04,33.9005470,-84.6083536,339.6,70,70,215.81,4.226,101,,1.65,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,71.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:05,33.9005439,-84.6083078,339.8,71,69,221.98,4.218,99,,2.04,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,66.0,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:06,33.9005432,-84.6082622,339.8,71,57,226.46,4.212,78,,2.41,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,60.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:07,33.9005402,-84.6082165,340.0,71,41,230.89,4.177,59,,2.69,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,59.5,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:08,33.9005394,-84.6081707,340.0,71,63,234.57,4.161,54,,2.81,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,59.5,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:09,33.9005394,-84.6081373,340.0,71,69,237.77,4.145,56,,2.75,,,,19,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,60.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:10,33.9005394,-84.6080885,340.2,71,69,242.20,4.145,63,,2.51,,,,19,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,60.5,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:11,33.9005394,-84.6080410,340.2,71,69,247.54,4.182,69,,2.17,,,,19,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,58.0,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:12,33.9005363,-84.6079953,340.2,70,54,252.03,4.185,69,,1.84,,,,19,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,44.0,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:13,33.9005295,-84.6079498,340.2,69,32,255.32,4.177,66,,1.54,,,,19,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,41.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:48:14,33.9005189,-84.6079103,340.2,69,11,259.68,4.114,64,,1.24,,,,19,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,43.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
