date,timestamp,ISO8601,hr (count/min),distance (meter),speed (m/s),since_start
10:54:00.309 AM,1770566040.309,2026-02-08T10:54:00.309-0500,,,,
10:54:00.309 AM,1770566040.309,2026-02-08T10:54:00.309-0500,,0.000,2.589,0
10:54:01.309 AM,1770566041.309,2026-02-08T10:54:01.309-0500,,2.589,2.589,1
10:54:02.309 AM,1770566042.309,2026-02-08T10:54:02.309-0500,,5.178,2.589,2
10:54:03.309 AM,1770566043.309,2026-02-08T10:54:03.309-0500,,7.767,2.589,3
10:54:04.309 AM,1770566044.309,2026-02-08T10:54:04.309-0500,,10.356,2.589,4
10:54:05.309 AM,1770566045.309,2026-02-08T10:54:05.309-0500,,12.945,2.589,5
10:54:06.309 AM,1770566046.309,2026-02-08T10:54:06.309-0500,,15.535,2.589,6
10:54:07.309 AM,1770566047.309,2026-02-08T10:54:07.309-0500,,18.124,2.589,7
10:54:08.309 AM,1770566048.309,2026-02-08T10:54:08.309-0500,,20.713,2.589,8
10:54:09.309 AM,1770566049.309,2026-02-08T10:54:09.309-0500,,23.302,2.589,9
10:54:10.309 AM,1770566050.309,2026-02-08T10:54:10.309-0500,,25.891,2.589,10
10:54:11.309 AM,1770566051.309,2026-02-08T10:54:11.309-0500,,28.480,2.589,11
10:54:12.309 AM,1770566052.309,2026-02-08T10:54:12.309-0500,,31.069,2.589,12
10:54:13.309 AM,1770566053.309,2026-02-08T10:54:13.309-0500,,33.658,2.589,13
10:54:14.309 AM,1770566054.309,2026-02-08T10:54:14.309-0500,,36.247,2.589,14
10:54:15.309 AM,1770566055.309,2026-02-08T10:54:15.309-0500,,38.836,2.589,15
10:54:16.309 AM,1770566056.309,2026-02-08T10:54:16.309-0500,,41.425,2.589,16
10:54:17.309 AM,1770566057.309,2026-02-08T10:54:17.309-0500,,44.015,2.589,17
10:54:18.309 AM,1770566058.309,2026-02-08T10:54:18.309-0500,,46.604,2.589,18
10:54:19.309 AM,1770566059.309,2026-02-08T10:54:19.309-0500,,49.193,2.589,19
10:54:20.309 AM,1770566060.309,2026-02-08T10:54:20.309-0500,,51.782,2.589,20
10:54:21.309 AM,1770566061.309,2026-02-08T10:54:21.309-0500,,54.371,2.589,21
10:54:22.309 AM,1770566062.309,2026-02-08T10:54:22.309-0500,,56.960,2.589,22
10:54:23.309 AM,1770566063.309,2026-02-08T10:54:23.309-0500,,59.549,2.589,23
10:54:24.309 AM,1770566064.309,2026-02-08T10:54:24.309-0500,,62.138,2.589,24
10:54:25.309 AM,1770566065.309,2026-02-08T10:54:25.309-0500,,64.727,2.589,25
10:54:26.309 AM,1770566066.309,2026-02-08T10:54:26.309-0500,,67.316,2.589,26
10:54:27.309 AM,1770566067.309,2026-02-08T10:54:27.309-0500,,69.905,2.589,27
10:54:28.309 AM,1770566068.309,2026-02-08T10:54:28.309-0500,,72.494,2.589,28
10:54:29.309 AM,1770566069.309,2026-02-08T10:54:29.309-0500,,75.084,2.589,29
10:54:30.309 AM,1770566070.309,2026-02-08T10:54:30.309-0500,,77.673,2.589,30
10:54:31.309 AM,1770566071.309,2026-02-08T10:54:31.309-0500,,80.262,2.589,31
10:54:32.309 AM,1770566072.309,2026-02-08T10:54:32.309-0500,,82.851,2.589,32
10:54:33.309 AM,1770566073.309,2026-02-08T10:54:33.309-0500,,85.440,2.589,33
10:54:34.309 AM,1770566074.309,2026-02-08T10:54:34.309-0500,,88.029,2.589,34
10:54:35.309 AM,1770566075.309,2026-02-08T10:54:35.309-0500,,90.618,2.589,35
10:54:36.309 AM,1770566076.309,2026-02-08T10:54:36.309-0500,,93.207,2.589,36
10:54:37.309 AM,1770566077.309,2026-02-08T10:54:37.309-0500,,95.796,2.589,37
10:54:38.309 AM,1770566078.309,2026-02-08T10:54:38.309-0500,,98.385,2.589,38
10:54:39.309 AM,1770566079.309,2026-02-08T10:54:39.309-0500,,100.974,2.589,39
10:54:40.309 AM,1770566080.309,2026-02-08T10:54:40.309-0500,,103.564,2.589,40
10:54:41.309 AM,1770566081.309,2026-02-08T10:54:41.309-0500,,106.153,2.589,41
10:54:42.309 AM,1770566082.309,2026-02-08T10:54:42.309-0500,,108.742,2.589,42
10:54:43.309 AM,1770566083.309,2026-02-08T10:54:43.309-0500,,111.331,2.589,43
10:54:44.309 AM,1770566084.309,2026-02-08T10:54:44.309-0500,,113.920,2.589,44
10:54:45.309 AM,1770566085.309,2026-02-08T10:54:45.309-0500,,116.509,2.589,45
10:54:46.309 AM,1770566086.309,2026-02-08T10:54:46.309-0500,,119.098,2.589,46
10:54:47.309 AM,1770566087.309,2026-02-08T10:54:47.309-0500,,121.687,2.589,47
10:54:48.309 AM,1770566088.309,2026-02-08T10:54:48.309-0500,,124.276,2.589,48
10:54:49.309 AM,1770566089.309,2026-02-08T10:54:49.309-0500,,126.865,2.589,49
10:54:50.309 AM,1770566090.309,2026-02-08T10:54:50.309-0500,,129.454,2.589,50
10:54:51.309 AM,1770566091.309,2026-02-08T10:54:51.309-0500,,132.044,2.589,51
10:54:52.309 AM,1770566092.309,2026-02-08T10:54:52.309-0500,,134.633,2.589,52
10:54:53.309 AM,1770566093.309,2026-02-08T10:54:53.309-0500,,137.222,2.589,53
10:54:54.309 AM,1770566094.309,2026-02-08T10:54:54.309-0500,,139.811,2.589,54
10:54:55.309 AM,1770566095.309,2026-02-08T10:54:55.309-0500,,142.400,2.589,55
10:54:56.309 AM,1770566096.309,2026-02-08T10:54:56.309-0500,,144.989,2.589,56
10:54:57.309 AM,1770566097.309,2026-02-08T10:54:57.309-0500,,147.578,2.589,57
10:54:58.309 AM,1770566098.309,2026-02-08T10:54:58.309-0500,,150.167,2.589,58
10:54:59.309 AM,1770566099.309,2026-02-08T10:54:59.309-0500,,152.756,2.589,59
10:55:00.309 AM,1770566100.309,2026-02-08T10:55:00.309-0500,,155.345,2.589,60
